episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count,holdout_acc_proto,holdout_acc_ridge
1,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.7866666913032532,0.7866666913032532,441.95410003885627,1.279683232307434,0.5260264873504639,0.0,,0,,
2,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,463.6241998523474,1.407585620880127,0.42776137590408325,0.0,HIGH_ENTROPY,1,,
3,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,487.0847000274807,1.2958707809448242,0.5003588199615479,0.0,,0,,
4,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,447.2366999834776,1.389553189277649,0.4358213245868683,0.0,HIGH_ENTROPY,1,,
5,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,418.3863999787718,1.3825128078460693,0.4258267879486084,0.0,HIGH_ENTROPY,1,,
6,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9333333373069763,0.9333333373069763,427.1603000815958,1.3832546472549438,0.4347696304321289,0.0,HIGH_ENTROPY,1,,
7,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,416.89360002055764,1.39151930809021,0.4434758126735687,0.0,HIGH_ENTROPY,1,,
8,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,444.69989999197423,1.3049105405807495,0.45460107922554016,0.0,,0,,
9,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,408.3492998033762,1.2903972864151,0.4997309446334839,0.0,,0,,
10,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,420.60760012827814,1.4204074144363403,0.39392349123954773,0.0,HIGH_ENTROPY,1,,
11,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9866666793823242,0.9866666793823242,411.93450009450316,1.2931586503982544,0.5147117972373962,0.0,,0,,
12,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,458.1272001378238,1.484831690788269,0.3696886897087097,0.0,HIGH_ENTROPY,1,,
13,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,443.1992000900209,1.3469465970993042,0.4713515639305115,0.0,,0,,
14,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,487.336200196296,1.4361082315444946,0.4017126262187958,0.0,HIGH_ENTROPY,1,,
15,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,482.71080013364553,1.4614001512527466,0.38853296637535095,0.0,HIGH_ENTROPY,1,,
16,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,437.8178999759257,1.2804770469665527,0.5103826522827148,0.0,,0,,
17,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,397.4146998953074,1.2967901229858398,0.4826589822769165,0.0,,0,,
18,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,473.54699997231364,1.2640372514724731,0.5196447968482971,0.0,,0,,
19,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,540.4036999680102,1.4222548007965088,0.4069896340370178,0.0,HIGH_ENTROPY,1,,
20,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,600.3912999294698,1.2608722448349,0.4883536696434021,0.0,,0,,
21,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,568.4708000626415,1.1849428415298462,0.5645546913146973,0.0,,0,,
22,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,616.8969999998808,1.3819721937179565,0.436982661485672,0.0,HIGH_ENTROPY,1,,
23,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9333333373069763,0.9333333373069763,591.1467000842094,1.3360909223556519,0.4431404769420624,0.0,,0,,
24,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,596.3581001851708,1.3562034368515015,0.43006378412246704,0.0,HIGH_ENTROPY,1,,
25,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,627.284900052473,1.3318957090377808,0.46757304668426514,0.0,,0,,
26,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,500.997600145638,1.2757326364517212,0.5341644883155823,0.0,,0,,
27,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,488.9312000013888,1.4614694118499756,0.38474369049072266,0.0,HIGH_ENTROPY,1,,
28,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,618.126800050959,1.3541353940963745,0.47495371103286743,0.0,HIGH_ENTROPY,1,,
29,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,569.6501999627799,1.3966602087020874,0.4254208207130432,0.0,HIGH_ENTROPY,1,,
30,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,540.4997000005096,1.289119839668274,0.48798203468322754,0.0,,0,,
31,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,458.41660001315176,1.3282688856124878,0.49474018812179565,0.0,,0,,
32,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,420.4453001730144,1.3295166492462158,0.46806904673576355,0.0,,0,,
33,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,457.3603000026196,1.2651631832122803,0.527864396572113,0.0,,0,,
34,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,533.3708999678493,1.3743878602981567,0.4298713803291321,0.0,HIGH_ENTROPY,1,,
35,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,570.0405000243336,1.4550293684005737,0.3834899663925171,0.0,HIGH_ENTROPY,1,,
36,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,497.93320009484887,1.3307489156723022,0.49381551146507263,0.0,,0,,
37,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,416.21530009433627,1.2483482360839844,0.5067467093467712,0.0,,0,,
38,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,1.0,1.0,425.61149992980063,1.2814799547195435,0.5360788702964783,0.0,,0,,
39,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,492.8861998487264,1.417780876159668,0.4133925139904022,0.0,HIGH_ENTROPY,1,,
40,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,443.2331998832524,1.2792038917541504,0.48455220460891724,0.0,,0,,
41,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9866666793823242,0.9866666793823242,414.1504999715835,1.1245338916778564,0.5683078765869141,0.0,,0,,
42,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,414.3529001157731,1.2309763431549072,0.4651019275188446,0.0,,0,,
43,agent_sentinel,5,1,15,0.0,0.0,prototype,prototype,0,0.9066666960716248,0.9066666960716248,437.6300999429077,1.2466871738433838,0.5007848143577576,0.0,,0,,
